,FECHA,HORA,PLACA_DETECTADA,PLACA_CORREGIDA,ESTADO,MOTIVO DE RECHAZO
717,10/10/2020,7:56:11,NCY73D,HCY73D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
718,10/10/2020,8:00:26,FYV42B,FVV42B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
719,10/10/2020,8:12:48,CCU41B,LCU41B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
720,10/10/2020,8:20:31,HNA014,HNA014,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
721,10/10/2020,8:21:56,BJO691,DJO691,Aprobado,
722,10/10/2020,8:24:10,YLK34E,YCK34E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
723,10/10/2020,8:36:45,NLN84,NLN842,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
724,10/10/2020,8:42:39,LGV88D,LGV88D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
725,10/10/2020,8:48:17,EKQ71C,EKQ71D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
726,10/10/2020,8:48:33,EEX15F,VSV03F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
727,10/10/2020,8:51:50,LLH56,LLH56E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
728,10/10/2020,8:55:18,RWB33B,RMB33B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
729,10/10/2020,8:56:52,NIU14C,MIM14C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
730,10/10/2020,9:00:36,KLF17E,KWF17E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
731,10/10/2020,9:04:07,FYX04,FYX04B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
732,10/10/2020,9:12:44,DGB62,DHB62F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
733,10/10/2020,9:24:44,AYA16,AYA166,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
734,10/10/2020,9:28:04,YNA22A,YMA22A,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
735,10/10/2020,9:33:58,LSP83,LSP53F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
736,10/10/2020,9:34:43,SNW513,SNL513,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
737,10/10/2020,9:48:05,TSA41,TSA418,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
738,10/10/2020,9:57:49,IMH94E,IKH94E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
739,10/10/2020,9:58:07,RRR603,RRR600,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
740,10/10/2020,10:08:48,HTU44,HYU44E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
741,10/10/2020,10:10:11,AUH89,AUH493,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
742,10/10/2020,10:10:13,XRO32C,KRO32C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
743,10/10/2020,10:10:49,TTN74C,TTN740,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
744,10/10/2020,10:14:18,GDA93D,GDA930,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
745,10/10/2020,10:16:47,KTQ97D,ATF97D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
746,10/10/2020,10:28:42,RCD71C,RCD71D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
747,10/10/2020,10:32:25,YCY60,YCY60E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
748,10/10/2020,10:34:57,EFK14E,YCK14E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
749,10/10/2020,10:39:55,LLC06E,LLC05E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
750,10/10/2020,10:43:06,LLB90,LLB90E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
751,10/10/2020,10:55:42,SMF77,SMF217,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
752,10/10/2020,11:06:40,KJX17D,KJO17D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
753,10/10/2020,11:15:47,IBD982,IBD982,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
754,10/10/2020,11:26:54,NWQ41E,NMQ41E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
755,10/10/2020,11:34:45,GRU886,GRN886,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
756,10/10/2020,11:46:49,CPW60,WCK060,Aprobado,
757,10/10/2020,11:57:23,LSP83,LSP83F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
758,11/10/2020,12:10:30,DFX89E,UTX89E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
759,11/10/2020,12:15:37,IRB68,IHB88E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
760,11/10/2020,12:30:31,NDO74D,NDO74D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
761,11/10/2020,12:34:25,MPM859,MPM859,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
762,11/10/2020,12:46:00,TTD242,TTN242,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
763,11/10/2020,12:54:58,WGH37E,WGH37E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
764,11/10/2020,1:12:48,LRU52E,URM52E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
765,11/10/2020,1:35:11,XBX31X,CBW31C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
766,11/10/2020,1:35:12,YCD34E,YCN34E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
767,11/10/2020,2:10:25,HUR41,HUR41F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
768,11/10/2020,3:04:43,IMU95C,EIN950,Aprobado,
769,11/10/2020,3:15:44,SGZ29,TST429,Aprobado,
770,11/10/2020,4:11:09,QBF82C,QBF82C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
771,11/10/2020,4:34:31,PJX56E,PJX55E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
772,11/10/2020,4:41:58,PFF015,PFL015,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
773,11/10/2020,4:44:52,SNK29,SNK929,Rechazado,IMAGEN BORROSA
774,11/10/2020,4:57:09,BLR16E,BWR18E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
775,11/10/2020,5:06:30,LUW74C,LUW74W,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
776,11/10/2020,5:26:44,NMP18E,NMP18E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
777,11/10/2020,5:44:42,RCU55,HCU55D,Aprobado,
778,11/10/2020,5:47:21,CMU28C,FCN288,Aprobado,
779,11/10/2020,5:51:27,NLY56E,NLY55E,Aprobado,
780,11/10/2020,6:01:48,CBB08C,QBB08C,Aprobado,
781,11/10/2020,6:02:49,GDS32E,GOS32E,Aprobado,
782,11/10/2020,6:09:30,LCR79,LCR79B,Aprobado,
783,11/10/2020,6:15:43,ZSU10E,ZSN10E,Aprobado,
784,11/10/2020,6:20:06,ZGQ18,ZGQ18D,Aprobado,
785,11/10/2020,7:21:13,BXF29D,BWF29D,Aprobado,
786,11/10/2020,7:27:29,CYZ311,CYZ311,Aprobado,
787,11/10/2020,7:28:45,LUS97,LUS97F,Aprobado,
788,11/10/2020,7:38:10,AHU74E,AHM74E,Aprobado,
789,11/10/2020,7:44:47,TMF14,,Rechazado,VEHÍCULO FUERA DEL CAMPO DE VISIBILIDAD
790,11/10/2020,8:08:11,ZGG31E,ZGG31E,Aprobado,
791,11/10/2020,8:21:52,TSP984,TSP986,Aprobado,
792,11/10/2020,8:28:29,MNR95,MNR195,Aprobado,
793,11/10/2020,8:29:21,LIG22,LIG22B,Aprobado,
794,11/10/2020,8:48:08,LAS547,LAQ547,Aprobado,
795,11/10/2020,8:48:11,TYR52,MTB852,Aprobado,
796,11/10/2020,9:41:49,DYH015,DYH015,Aprobado,
797,11/10/2020,10:09:57,RIY664,RIY664,Aprobado,
798,11/10/2020,10:16:54,IRH034,IRH034,Aprobado,
799,11/10/2020,10:25:14,LYX17,LYX417,Aprobado,
800,11/10/2020,10:36:08,HZR69,HZR695,Aprobado,
801,11/10/2020,11:01:50,EQW31F,EQW31F,Aprobado,
802,11/10/2020,11:10:47,KBE11,KBE119,Aprobado,
803,11/10/2020,11:12:48,TTD424,TTN424,Aprobado,
804,11/10/2020,11:21:20,VAX22X,VAW22C,Aprobado,
805,11/10/2020,11:28:33,MIB63,MIB638,Aprobado,
806,11/10/2020,11:32:15,NEZ471,MEM471,Aprobado,
807,11/10/2020,11:32:16,IMX92D,AMX92D,Aprobado,
808,11/10/2020,11:43:02,RSZ74C,HSZ74C,Aprobado,
809,11/10/2020,11:50:04,DJE454,DJL454,Aprobado,
810,11/10/2020,12:10:48,IXM38E,IXM08E,Aprobado,
811,11/10/2020,12:22:19,USC145,USC145,Aprobado,
812,11/10/2020,12:26:52,MLT11,MLT131,Aprobado,
813,11/10/2020,12:28:27,NUD65C,DUD65C,Aprobado,
814,11/10/2020,12:28:45,LZZ01,LAM701,Aprobado,
815,11/10/2020,12:33:32,SME85,SME853,Aprobado,
816,11/10/2020,12:37:52,MXB382,MXB382,Aprobado,
817,11/10/2020,12:45:52,NHZ95C,NHZ93C,Aprobado,
818,11/10/2020,1:05:00,NPX02,NPX02X,Aprobado,
819,11/10/2020,1:14:25,RGP205,RGP205,Aprobado,
820,11/10/2020,1:16:15,PQQ92E,PQQ92E,Aprobado,
821,11/10/2020,1:25:00,MFD953,MFD953,Aprobado,
822,11/10/2020,1:27:06,NFD80A,DFD80A,Aprobado,
823,11/10/2020,1:31:38,ZNC36C,ZNC35C,Aprobado,
824,11/10/2020,1:33:48,JKD11D,JKN11D,Aprobado,
825,11/10/2020,1:46:32,HCK38,HCK38,Aprobado,
826,11/10/2020,1:53:16,LYV151,LYV151,Aprobado,
827,11/10/2020,2:01:50,HXI601,HXI601,Aprobado,
828,11/10/2020,2:04:04,WBE49C,KBE49C,Aprobado,
829,11/10/2020,2:04:08,HMW063,HMW063,Aprobado,
830,11/10/2020,2:12:05,XTZ52,XTZ52E,Aprobado,
831,11/10/2020,2:16:06,MEE660,MEE660,Aprobado,
832,11/10/2020,2:25:37,RAO06,XRZ06E,Aprobado,
833,11/10/2020,2:27:27,BPW71,BPW71C,Aprobado,
834,11/10/2020,2:36:59,MDF05E,MOF05E,Aprobado,
835,11/10/2020,2:51:43,STT30,STT70E,Aprobado,
836,11/10/2020,3:02:37,LAB49C,VAB49C,Aprobado,
837,11/10/2020,3:25:37,IJA759,IJA759,Aprobado,
838,11/10/2020,3:36:45,GDA97C,GDA97C,Aprobado,
839,11/10/2020,3:39:43,HGB283,HGB283,Aprobado,
840,11/10/2020,3:41:21,VAO86C,WAO85C,Aprobado,
841,11/10/2020,3:43:58,LXX13B,LXX13B,Aprobado,
842,11/10/2020,3:46:00,JBP32,JBP532,Aprobado,
843,11/10/2020,3:56:19,JGC457,JGC457,Aprobado,
844,11/10/2020,4:07:14,XRH68,XRH68E,Aprobado,
845,11/10/2020,4:22:30,MRO83C,MRO86C,Aprobado,
846,11/10/2020,4:22:56,ATF48C,ATF48D,Aprobado,
847,11/10/2020,4:27:16,MNY01,MMY091,Aprobado,
848,11/10/2020,4:40:12,BFR698,DFR698,Aprobado,
849,11/10/2020,4:43:52,BRD57F,BRN57F,Aprobado,
850,11/10/2020,4:44:15,YAT41,IAT41F,Aprobado,
851,11/10/2020,4:46:02,AMR81B,AMR81B,Aprobado,
852,11/10/2020,4:46:15,HRE04E,HNE04E,Aprobado,
853,11/10/2020,4:46:49,HCV03V,HQV03V,Aprobado,
854,11/10/2020,4:48:43,SNW513,SNL513,Aprobado,
855,11/10/2020,5:05:58,JMU08B,JMU08B,Aprobado,
856,11/10/2020,5:06:20,ZTC39,ZTC39E,Aprobado,
857,11/10/2020,5:14:38,LRH83E,LRH83E,Aprobado,
858,11/10/2020,5:16:50,ASA63D,ASA63D,Aprobado,
859,11/10/2020,5:16:55,JKN411,JKN411,Aprobado,
860,11/10/2020,5:25:19,FAF45D,FAF45D,Aprobado,
861,11/10/2020,5:27:39,IAC81,IAC861,Aprobado,
862,11/10/2020,5:27:41,LTK23,LTK23F,Aprobado,
863,11/10/2020,5:28:02,LGX67D,LGX67D,Aprobado,
864,11/10/2020,5:34:12,MIU19,MID199,Aprobado,
865,11/10/2020,5:37:31,STQ18C,STQ18D,Aprobado,
866,11/10/2020,5:40:44,DHN81,DHN81F,Aprobado,
867,11/10/2020,5:45:16,LDP344,LOP344,Aprobado,
868,11/10/2020,5:46:11,RSX16B,RSX15B,Aprobado,
869,11/10/2020,5:49:32,XSY92C,KSY92C,Aprobado,
870,11/10/2020,5:53:12,CPG76,BSI47D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
871,11/10/2020,5:53:29,GLY63F,GLY63F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
872,11/10/2020,6:15:21,DPI30D,WPW30W,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
873,11/10/2020,6:19:31,SXG802,SMG802,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
874,11/10/2020,6:19:59,RWZ65E,RMZ65E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
875,11/10/2020,6:21:44,HCU60D,HCM60D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
876,11/10/2020,6:21:46,MGS04,MGS04F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
877,11/10/2020,6:26:41,CCB67C,QCB67C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
878,11/10/2020,6:30:28,AXU61D,AKU61D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
879,11/10/2020,6:32:53,KHK845,KSS845,Aprobado,
880,11/10/2020,6:39:10,BJM22D,BBD26D,Aprobado,
881,11/10/2020,6:47:43,LDR52E,LQR52E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
882,11/10/2020,6:50:18,CZF50C,CZF50D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
883,11/10/2020,6:55:54,LLC88,LLC88E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
884,11/10/2020,6:56:26,MVV28V,MVV28V,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
885,11/10/2020,6:56:28,FZH17C,FZH17C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
886,11/10/2020,6:56:37,FXM56,FXM056,Aprobado,
887,11/10/2020,6:56:59,LIB65,LIB65B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
888,11/10/2020,6:58:40,STX14X,STX140,Aprobado,
889,11/10/2020,7:05:06,CRW48E,CHW48E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
890,11/10/2020,7:06:54,LEX15,UEP038,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
891,11/10/2020,7:07:41,BGG06,BGG063,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
892,11/10/2020,7:16:04,GID67C,GID67C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
893,11/10/2020,7:19:36,NAC65C,MAC65C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
894,11/10/2020,7:26:46,YED44D,YEN44D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
895,11/10/2020,7:28:22,IUZ80,IAF980,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
896,11/10/2020,7:46:20,ENA829,ENA829,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
897,11/10/2020,7:46:41,YCG60,YCG60E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
898,11/10/2020,7:58:30,PKR088,PKR08B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
899,11/10/2020,8:05:43,AKK37E,AHK37E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
900,11/10/2020,8:11:34,STY91C,STY910,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
901,11/10/2020,8:17:13,LAE65,URE65E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
902,11/10/2020,8:21:13,STC58,STC058,Aprobado,
903,11/10/2020,8:25:15,JMB90,JMB90F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
904,11/10/2020,8:38:01,BLA72,DLA725,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
905,11/10/2020,8:42:43,HVV77V,MHE97C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
906,11/10/2020,8:55:36,LRD11,LRN17E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
907,11/10/2020,8:58:12,SAS365,HAM365,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
908,11/10/2020,9:05:05,EKR107,EKR107,Aprobado,
909,11/10/2020,9:09:02,SRV712,SRO712,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
910,11/10/2020,9:10:42,ZWB37C,ZMB37C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
911,11/10/2020,9:16:09,CDE14E,COE14E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
912,11/10/2020,9:18:12,STR64,STR64E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
913,11/10/2020,9:21:17,ULB59D,QLB59D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
914,11/10/2020,9:22:18,MVF75,MVF075,Aprobado,
915,11/10/2020,9:26:55,VXK28D,VKK28D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
916,11/10/2020,9:28:56,RWK67E,RMK67E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
917,11/10/2020,9:29:15,IHD08E,IHN08E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
918,11/10/2020,9:41:19,ARU54,AHB54E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
919,11/10/2020,9:42:32,TRQ14,TRQ149,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
920,11/10/2020,9:50:45,LTB18,LTB18F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
921,11/10/2020,10:04:50,WCZ73D,KCZ73D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
922,11/10/2020,10:51:23,STD39C,STD390,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
923,11/10/2020,10:54:20,YCD34E,YCN34E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
924,11/10/2020,11:04:55,STF26,STF216,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
925,11/10/2020,11:15:54,YLK34E,YCK34E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
926,11/10/2020,11:32:13,RJG97,HRR97E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
927,11/10/2020,11:38:51,IDB32,IOB32B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
928,11/10/2020,11:47:54,JKN73,JKN786,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
929,11/10/2020,11:58:26,ECE24B,ECE26B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
930,12/10/2020,12:02:48,FHP375,FHP375,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
931,12/10/2020,12:15:56,SNE78,SNE768,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
932,12/10/2020,12:26:47,JJR60B,JJR60D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
933,12/10/2020,12:28:38,GEK951,GEM951,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
934,12/10/2020,12:50:41,TMS513,TMS519,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
935,12/10/2020,1:33:33,DBR90,DBR90F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
936,12/10/2020,4:58:09,PIE11,PIE1D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
937,12/10/2020,5:14:33,JJZ61D,JJZ81D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
938,12/10/2020,5:22:54,AVA16D,AWA16D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
939,12/10/2020,5:28:51,KRG79D,KHG79D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
940,12/10/2020,5:30:46,IRY01Y,IRY01Y,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
941,12/10/2020,5:38:52,FVB74,FVB74E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
942,12/10/2020,5:46:07,LGB43D,LGB43D,Aprobado,
943,12/10/2020,5:58:49,LCU05C,WCS05C,Aprobado,
944,12/10/2020,6:08:23,BXV49,BXV849,Aprobado,
945,12/10/2020,6:10:14,PAA22E,CPA20E,Aprobado,
946,12/10/2020,6:16:52,LGP66D,LGP60D,Aprobado,
947,12/10/2020,6:19:02,EQG201,EQG201,Aprobado,
948,12/10/2020,6:24:32,ZDS29E,ZUS29E,Aprobado,
949,12/10/2020,6:25:33,KHH77,KHH717,Aprobado,
950,12/10/2020,6:34:14,RWE55E,RME55E,Aprobado,
951,12/10/2020,6:34:22,PDG29,PDG29B,Aprobado,
952,12/10/2020,6:39:10,CGV33,CGV33V,Aprobado,
953,12/10/2020,6:45:03,KXG56E,KXG58E,Aprobado,
954,12/10/2020,7:00:07,JBB95C,JWB95C,Aprobado,
955,12/10/2020,7:04:25,AIC43,AIC43F,Aprobado,
956,12/10/2020,7:30:31,MJW65B,PJW65B,Aprobado,
957,12/10/2020,7:39:48,NJC90E,WJC90E,Aprobado,
958,12/10/2020,7:50:18,DWS79C,DWS79C,Aprobado,
959,12/10/2020,7:58:35,FSQ15,FSQ15C,Aprobado,
960,12/10/2020,8:09:17,IBD41D,BDD41D,Aprobado,
961,12/10/2020,8:15:53,SRC96,SRC96E,Aprobado,
962,12/10/2020,8:33:23,MLE71,MLE771,Aprobado,
963,12/10/2020,8:45:26,BVP22,BVP22E,Aprobado,
964,12/10/2020,8:53:00,RWH64E,RMH64E,Aprobado,
965,12/10/2020,9:08:01,GJZ16E,GQZ16E,Aprobado,
966,12/10/2020,9:16:40,FCS854,FCM854,Aprobado,
967,12/10/2020,9:18:54,YSY05,YSY503,Aprobado,
968,12/10/2020,9:30:13,KHM950,KHM950,Aprobado,
969,12/10/2020,9:30:50,ITZ72C,ITZ72C,Aprobado,
970,12/10/2020,9:38:20,MDO81C,MOO81C,Aprobado,
971,12/10/2020,9:51:42,RWG82E,RMG82E,Aprobado,
972,12/10/2020,10:02:28,HZH162,HZH162,Aprobado,
973,12/10/2020,10:06:08,RIV06D,KIV06D,Aprobado,
974,12/10/2020,10:24:11,CRQ05E,CHQ05E,Aprobado,
975,12/10/2020,10:25:53,JTD79C,JTN79C,Aprobado,
976,12/10/2020,10:25:58,ALU59C,LVU59C,Aprobado,
977,12/10/2020,10:34:50,NJC91C,NWC91C,Aprobado,
978,12/10/2020,10:50:11,MTD097,MTD097,Aprobado,
979,12/10/2020,10:57:43,KIH22E,WIH22E,Aprobado,
980,12/10/2020,11:00:15,BWV47V,BWV47V,Aprobado,
981,12/10/2020,11:22:48,AGD30D,AGN30D,Aprobado,
982,12/10/2020,11:25:06,JBO262,JBO262,Aprobado,
983,12/10/2020,11:43:43,KET23,KET232,Aprobado,
984,12/10/2020,11:55:06,USA045,USA045,Aprobado,
985,12/10/2020,12:03:59,GFM17C,GFD17C,Aprobado,
986,12/10/2020,12:12:29,RMP721,RMP721,Aprobado,
987,12/10/2020,12:12:32,NOO76C,NWO75C,Aprobado,
988,12/10/2020,12:16:27,RBF01C,KBF01C,Aprobado,
989,12/10/2020,12:19:12,FLP22,FHP228,Aprobado,
990,12/10/2020,12:19:13,BWR479,BMR749,Aprobado,
991,12/10/2020,12:21:07,RFW263,KFW263,Aprobado,
992,12/10/2020,12:21:19,ZYZ76E,KYZ76E,Aprobado,
993,12/10/2020,12:26:34,RWM99E,RMD99E,Aprobado,
994,12/10/2020,12:34:04,CCP233,CCP233,Aprobado,
995,12/10/2020,12:34:26,FLS81,FMS81,Aprobado,
996,12/10/2020,12:36:23,KAV40,KAV40C,Aprobado,
997,12/10/2020,12:47:06,HZO41,HZO441,Aprobado,
998,12/10/2020,12:49:33,JTK80E,UTK80E,Aprobado,
999,12/10/2020,12:54:15,GPQ58,GPQ58E,Aprobado,
1000,12/10/2020,1:02:36,FHT448,FHT440,Aprobado,
1001,12/10/2020,1:04:07,VVO58D,VVO56D,Aprobado,
1002,12/10/2020,1:09:03,ZPF89,ZPF89E,Aprobado,
1003,12/10/2020,1:12:05,STY21,STY215,Aprobado,
1004,12/10/2020,1:12:56,MOO540,MOO340,Aprobado,
1005,12/10/2020,1:19:20,KDR28E,DRR28E,Aprobado,
1006,12/10/2020,1:19:24,CFZ372,CFZ072,Aprobado,
1007,12/10/2020,1:19:34,MMI252,MMI252,Aprobado,
1008,12/10/2020,1:23:36,JLD05E,JWN05E,Aprobado,
1009,12/10/2020,1:23:48,AXD09E,ADD09E,Aprobado,
1010,12/10/2020,1:40:59,DBE67F,DBE67F,Aprobado,
1011,12/10/2020,1:41:29,BHH463,BHH463,Aprobado,
1012,12/10/2020,1:43:05,BNH45E,BWH45E,Aprobado,
1013,12/10/2020,1:53:57,TDR37E,TDR37E,Aprobado,
1014,12/10/2020,2:07:42,TSX234,TST234,Aprobado,
1015,12/10/2020,2:08:23,LYD67B,LYN67B,Aprobado,
1016,12/10/2020,2:20:35,DIP051,DIP051,Aprobado,
1017,12/10/2020,2:36:36,RMO03,RMO003,Aprobado,
1018,12/10/2020,2:37:26,SSG20,SSG20E,Aprobado,
1019,12/10/2020,2:48:40,XSB73,XSB73E,Aprobado,
1020,12/10/2020,2:49:53,LMQ225,LMQ223,Aprobado,
1021,12/10/2020,2:50:27,DJO30,DJO430,Aprobado,
1022,12/10/2020,2:54:50,EVP243,EYP243,Aprobado,
1023,12/10/2020,3:11:55,ZRM86E,ZRD86E,Aprobado,
1024,12/10/2020,3:17:51,T2477,MMG217,Aprobado,
1025,12/10/2020,3:23:01,VAP29,,Rechazado,VEHÍCULO FUERA DEL CAMPO DE VISIBILIDAD
1026,12/10/2020,3:24:25,JKN37,JKN377,Aprobado,
1027,12/10/2020,3:29:34,WNK61,WNK561,Aprobado,
1028,12/10/2020,3:29:41,KCA27D,WKA27D,Aprobado,
1029,12/10/2020,3:31:00,SIT66C,SIT66C,Aprobado,
1030,12/10/2020,3:34:01,JHH339,JHH339,Aprobado,
1031,12/10/2020,3:35:24,RXR47E,KXR47E,Aprobado,
1032,12/10/2020,3:37:42,MJP49,MJP461,Aprobado,
1033,12/10/2020,3:44:56,MFB41,MFB541,Aprobado,
1034,12/10/2020,3:46:00,YID32C,YIN32C,Aprobado,
1035,12/10/2020,3:48:58,BDA04C,BOA04C,Aprobado,
1036,12/10/2020,3:53:08,TID40E,TIN40E,Aprobado,
1037,12/10/2020,3:57:34,HPO23,HPO243,Aprobado,
1038,12/10/2020,4:01:45,AXR34C,AXG34C,Aprobado,
1039,12/10/2020,4:06:06,ZAX46D,ZWX45D,Aprobado,
1040,12/10/2020,4:06:19,PBV656,PBU656,Aprobado,
1041,12/10/2020,4:09:00,NWG20E,NMG20E,Aprobado,
1042,12/10/2020,4:23:40,IYV136,IYI136,Aprobado,
1043,12/10/2020,4:23:57,SNP632,SND632,Aprobado,
1044,12/10/2020,4:32:41,T0649,TQQ49E,Aprobado,
1045,12/10/2020,4:32:57,RIP553,RIP55D,Aprobado,
1046,12/10/2020,4:34:31,EXS652,CXS652,Aprobado,
